Word	Joy	Anger	Sadness	Fear	Disgust
torte	3.1354000568389893	1.2726999521255493	1.246899962425232	1.3229999542236328	1.1818000078201294
tortur	1.2908999919891357	2.429500102996826	1.8314000368118286	2.5689001083374023	1.6047999858856201
tot	1.18340003490448	2.918600082397461	2.4391000270843506	3.088200092315674	2.0522000789642334
tote	1.17330002784729	3.008500099182129	2.539599895477295	3.148099899291992	2.1531999111175537
töten	1.1765999794006348	3.186300039291382	2.724400043487549	3.3835999965667725	2.3066000938415527
tourist	1.6105999946594238	1.4875999689102173	1.2253999710083008	1.3646999597549438	1.3389999866485596
toxisch	1.2217999696731567	2.495800018310547	1.8523000478744507	2.3376998901367188	1.691100001335144
tracht	1.544800043106079	1.4354000091552734	1.2201999425888062	1.2924000024795532	1.3255000114440918
trachten	1.3476999998092651	2.1856000423431396	1.5292999744415283	1.9247000217437744	1.576200008392334
tradition	1.7533999681472778	1.455199956893921	1.230299949645996	1.375100016593933	1.3172999620437622
trage	1.5273000001907349	1.725100040435791	1.3309999704360962	1.614300012588501	1.4607000350952148
tragen	1.7295000553131104	1.3040000200271606	1.1749000549316406	1.2390999794006348	1.277500033378601
tragik	1.3913999795913696	2.213599920272827	1.5506999492645264	2.1092000007629395	1.5571000576019287
tragisch	1.1948000192642212	2.6584999561309814	2.0608999729156494	2.630199909210205	1.7858999967575073
traktor	1.8646999597549438	1.5606000423431396	1.32260000705719	1.5485999584197998	1.351099967956543
trampel	1.3473999500274658	2.1310999393463135	1.5006999969482422	1.8215999603271484	1.593500018119812
trance	1.6649999618530273	1.5851999521255493	1.2896000146865845	1.5049999952316284	1.3920999765396118
träne	1.605299949645996	1.8982000350952148	1.4558000564575195	2.110599994659424	1.412600040435791
traube	3.137399911880493	1.2233999967575073	1.2935999631881714	1.2395000457763672	1.190000057220459
trauer	1.1902999877929688	2.615799903869629	2.0201001167297363	2.5081000328063965	1.781599998474121
trauern	1.1998000144958496	2.4382998943328857	1.799399971961975	2.0713000297546387	1.732699990272522
traum	3.1150999069213867	1.246999979019165	1.26419997215271	1.277400016784668	1.1855000257492065
trauma	1.2753000259399414	2.6124000549316406	2.080399990081787	3.023099899291992	1.6850999593734741
traurig	1.1750999689102173	2.415600061416626	1.7997000217437744	1.982100009918213	1.7655999660491943
trauring	1.7561999559402466	1.61489999294281	1.3387999534606934	1.6232999563217163	1.3747999668121338
trauung	2.6017000675201416	1.3029999732971191	1.1933000087738037	1.3380000591278076	1.207800030708313
treffen	2.6022000312805176	1.2954000234603882	1.2023999691009521	1.318600058555603	1.2065999507904053
treffer	3.3376998901367188	1.2932000160217285	1.2475999593734741	1.392799973487854	1.193600058555603
treiben	1.6999000310897827	1.6267000436782837	1.3312000036239624	1.6026999950408936	1.3952000141143799
trend	2.0659000873565674	1.4413000345230103	1.2418999671936035	1.3909000158309937	1.2922999858856201
trennen	1.2768000364303589	2.415600061416626	1.6384999752044678	2.130199909210205	1.6407999992370605
trennung	1.3199000358581543	2.424499988555908	1.8889000415802002	2.7815001010894775	1.5858999490737915
treppe	1.6936999559402466	1.464400053024292	1.229099988937378	1.3746000528335571	1.3228000402450562
tresor	2.6015000343322754	1.302299976348877	1.1943000555038452	1.3357000350952148	1.2073999643325806
treten	1.3610999584197998	2.0165998935699463	1.4251999855041504	1.6836999654769897	1.631700038909912
treu	3.6612000465393066	1.2596999406814575	1.2925000190734863	1.340000033378601	1.1663000583648682
treue	3.470400094985962	1.2711000442504883	1.2716000080108643	1.3494999408721924	1.1759999990463257
treulos	1.1632000207901	2.3450000286102295	1.7217999696731567	1.807800054550171	1.7920000553131104
triangel	1.8104000091552734	1.305400013923645	1.1735999584197998	1.2582000494003296	1.2630000114440918
trieb	2.2100000381469727	1.797700047492981	1.4494999647140503	2.2004001140594482	1.333799958229065
triefen	1.3983999490737915	1.9395999908447266	1.398300051689148	1.6627000570297241	1.585800051689148
trinken	2.9774999618530273	1.2797000408172607	1.2333999872207642	1.3222999572753906	1.1890000104904175
trist	1.2005000114440918	2.2906999588012695	1.6518000364303589	1.7998000383377075	1.7369999885559082
tritt	1.4071999788284302	2.002700090408325	1.4297000169754028	1.7548999786376953	1.5599000453948975
triumph	3.415600061416626	1.3148000240325928	1.2436000108718872	1.4555000066757202	1.2138999700546265
trommel	2.1452999114990234	1.57260000705719	1.3596999645233154	1.7010999917984009	1.3083000183105469
tropen	2.7613000869750977	1.295699954032898	1.2094999551773071	1.3360999822616577	1.2003999948501587
tropfen	1.566499948501587	1.4979000091552734	1.2345999479293823	1.354699969291687	1.3452999591827393
tropisch	2.7588999271392822	1.299299955368042	1.2044999599456787	1.3472000360488892	1.2022000551223755
trost	3.0002999305725098	1.257200002670288	1.249400019645691	1.2862999439239502	1.1897000074386597
trostlos	1.1916999816894531	2.5257999897003174	1.9371999502182007	2.3097000122070312	1.7597999572753906
trotz	1.4250999689102173	2.0034000873565674	1.4528000354766846	1.8186999559402466	1.5276999473571777
trotzig	1.381600022315979	2.1310999393463135	1.5082999467849731	1.9113999605178833	1.555999994277954
trug	1.1792999505996704	2.410099983215332	1.746899962425232	1.9315999746322632	1.7589000463485718
truhe	2.4693000316619873	1.2683000564575195	1.2130000591278076	1.2663999795913696	1.2173000574111938
trunken	1.6396000385284424	1.6790000200271606	1.340499997138977	1.6557999849319458	1.4101999998092651
truppe	1.3009999990463257	2.288599967956543	1.5709999799728394	1.9779000282287598	1.610700011253357
tugend	2.966399908065796	1.273300051689148	1.2375999689102173	1.3105000257492065	1.1904000043869019
tulpe	3.2606000900268555	1.2253999710083008	1.2984999418258667	1.2508000135421753	1.1832000017166138
tumor	1.18340003490448	3.197499990463257	2.7355000972747803	3.4291999340057373	2.3076000213623047
