Word	Joy	Anger	Sadness	Fear	Disgust
tesoura	1.6412999629974365	1.9829000234603882	1.7407000064849854	2.0780999660491943	1.7519999742507935
abrasador	1.8287999629974365	2.110300064086914	1.832900047302246	2.267400026321411	1.8099000453948975
escorpião	1.5351999998092651	2.468100070953369	2.1161000728607178	2.6429998874664307	2.023400068283081
sentimento	2.9607999324798584	1.625	1.5197999477386475	1.8223999738693237	1.4595999717712402
severo	1.2518999576568604	2.7302000522613525	2.3915998935699463	2.8213000297546387	2.2177000045776367
caçadeira	1.263800024986267	3.0139000415802	2.6670000553131104	3.2244999408721924	2.3294999599456787
guincho	1.4293999671936035	2.329400062561035	2.021399974822998	2.392899990081787	1.9797999858856201
tonto	1.5246000289916992	2.2000999450683594	1.9101999998092651	2.2980000972747803	1.8890999555587769
lento	1.3870999813079834	2.265700101852417	1.9996000528335571	2.2504000663757324	1.9759000539779663
lama	1.4191999435424805	2.2083001136779785	1.9493000507354736	2.2077999114990234	1.9363000392913818
liso	1.6133999824523926	1.819100022315979	1.6125999689102173	1.8788000345230103	1.6469000577926636
sociável	2.985300064086914	1.497499942779541	1.470900058746338	1.63919997215271	1.4002000093460083
macio	2.682800054550171	1.438099980354309	1.417199969291687	1.5255999565124512	1.3729000091552734
canção	3.2604000568389893	1.4606000185012817	1.4860999584197998	1.6121000051498413	1.3823000192642212
acalmar	2.338099956512451	1.409600019454956	1.3631999492645264	1.4496999979019165	1.3559000492095947
